reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
187f2eea-f880-4a1f-8bdb-09796dba4ca0,Syaiful Arifin,https://play-lh.googleusercontent.com/a/ACg8ocJVxNsPwRTzZt3CzAfdeGaU5ucF9Y5QOHVLMIeo70Hk2d2s0A=mo,Is the best deh,5,0,,2024-12-22 22:54:15,,,
83f14776-de1b-4be8-aa2d-7b40865a35af,Hibuls Colombo,https://play-lh.googleusercontent.com/a-/ALV-UjUbSTuB2vOmupwEvv3JAYkZ1p45X8hJEwll0D7dVkl4duOPqUZV,Udah daftar yg premium tapi kecewa karena banyak sekali yg masih belum ada translate bahasa Indonesia.,2,0,8.141.1 build 13 51230,2024-12-22 16:50:08,,,8.141.1 build 13 51230
4a4486c2-4ce6-40ba-94cf-8c9639e2812f,Muhamad Alfathurrahman,https://play-lh.googleusercontent.com/a/ACg8ocL9HTwTA_wwaDDEaNevjVGKfSwy7eLNsEpSEE5dmu_qJVHS4Q=mo,payah,1,0,8.141.1 build 13 51230,2024-12-22 15:25:37,,,8.141.1 build 13 51230
e3019c0e-d879-44e9-bf19-77df0a35c56f,Bilal Fahrezi,https://play-lh.googleusercontent.com/a/ACg8ocLNjDwwJwZCKZBKeu0twwxVqyW9Oz91LqoIioDzWDVhk1DbKo8=mo,bagus,5,0,8.141.1 build 13 51230,2024-12-22 15:22:09,,,8.141.1 build 13 51230
fd7b23f5-ea72-4a26-a258-18dd66213895,Tiara Fani,https://play-lh.googleusercontent.com/a/ACg8ocKNwstkEv2K0pVeoxA4ke1vLZU-4KbLutot8utj3fjubCeM1Q=mo,"Tambah kan samoyeds 2, the darker s1 dan s2 guo jing fei, when snail fall in love 2016, rookie agent rouge",3,0,,2024-12-22 15:17:18,,,
d292aa46-30f2-4386-9ef0-d1ffc7d89002,Fitri Bunga ramadhani,https://play-lh.googleusercontent.com/a-/ALV-UjXmASK2JpRaJIAHFNxZBlxTW9sVKVEyMex1v7aNxC7nr_ZEM-GR,"Masak iyaa nggak bisa masukk udah di ganti kata santi nya tetap nggak bisa, entah apk nya yang salah entah apa yang salah nii",1,0,,2024-12-22 14:52:23,,,
ee31040b-6468-4539-bfd8-fd517732bebc,Nur Hasanah Wagola,https://play-lh.googleusercontent.com/a-/ALV-UjW75R4wOoI8BdRzJR7mef1kbi2FmFK0aKuNms7hbVqQh_czABrY,Boikot,1,0,,2024-12-22 14:31:40,,,
ed171000-921b-4d98-b7cd-6f45456a8051,Lisnawati Shakayla,https://play-lh.googleusercontent.com/a/ACg8ocIPMH_E7vOknVVtp7FFYPqgCIky8NyaQnyvYlLoTit-cZh77Q=mo,Akunku jd tiba2 gak bisa dipakai lg knp sih😓,4,0,8.141.1 build 13 51230,2024-12-22 14:17:34,,,8.141.1 build 13 51230
30797656-cdbd-48bc-89ea-cbd4e803df5e,agus_ darma1946,https://play-lh.googleusercontent.com/a/ACg8ocLLcTmADYI3yPr9N8ZY01IhOTWjUgK91fm2BMoXkIzckreBrQ=mo,Terbaik,5,0,,2024-12-22 14:16:14,,,
21d4b681-f6aa-4c57-aff9-545b9f38a147,Annida Maharani,https://play-lh.googleusercontent.com/a-/ALV-UjWqwZk36afcNVLV3AVL7swWptDLBPt8meDr6mkSC2liO0GbtLE,"Gabisa login harus, bayar dulu baru bisa kebuka aplikasinya, kalian semua jangan download ini",1,0,,2024-12-22 12:51:17,,,
2eb102ab-280b-4a79-8d43-1bac17684aa0,Cloudds,https://play-lh.googleusercontent.com/a-/ALV-UjVoOfFOnRVdiLlWnizxVi5ntTLzbAEPgXOi7ItwvW4hXyMGTk67,"App bermasalah, mending yg lain",1,0,8.141.1 build 13 51230,2024-12-22 11:13:57,,,8.141.1 build 13 51230
7e3f2a1e-b895-4c76-b1a3-e6f23c1d1e2d,Pandd,https://play-lh.googleusercontent.com/a/ACg8ocLNIY_cpIIAzTSiP9OldXSwnosisLBV-3YbFH0OJigYBfb-TA=mo,Njr netflix gk bisa di unistal😭😭,1,0,,2024-12-22 10:52:57,,,
48b0a68e-1c4c-4c44-bd05-dc90dbd06d86,Danu Robby,https://play-lh.googleusercontent.com/a-/ALV-UjWnd-bcyMi_9kGlMgTWSRld0Lfj0bGJXJ2Wp695BnTeJJGfDo_c,"Filmya terlalu lama update, kalah sma web web bajakan , udh langganan tapi hasilnya kalah sma y gratisan 👎",3,0,8.141.1 build 13 51230,2024-12-22 07:55:20,,,8.141.1 build 13 51230
6b03e70d-f163-43ef-a2b1-495a645c6846,abank itu irwan,https://play-lh.googleusercontent.com/a-/ALV-UjVOTeE5oh6scVmk391l9Y8rRaf04p4isRym-Za42mNxfH1Jzgc,Banyak film yang ke hapus seperti card captor sakura aku mau minta balikin film ini aku pengen nonton lagi ini,1,0,8.141.1 build 13 51230,2024-12-22 07:37:03,,,8.141.1 build 13 51230
6ae5a8af-fb43-4804-9d48-747b22446aea,Indahlinda SOLISSA,https://play-lh.googleusercontent.com/a/ACg8ocI402wwt6_-ktxTC8YQdzAgZ2E4UlH_7KuOtcIBAAEmx4ZqUA=mo,Giod,5,0,8.141.1 build 13 51230,2024-12-22 05:56:14,,,8.141.1 build 13 51230
1ce0e313-1ae1-42ea-b2bb-3736504123c7,X3 mourin Fidelia,https://play-lh.googleusercontent.com/a-/ALV-UjUKeYzD5JYrwJyW4dptSwnnQLS3vYSmqutNijQ1gX-LvdKnoPnL,Good,5,0,,2024-12-22 05:47:54,,,
b69e3dc9-0c95-4573-8ce9-9bd6559dc598,Sandy Mueza,https://play-lh.googleusercontent.com/a-/ALV-UjW3gtpJJdITqr6y5UKrWVch7IC4If9Qhb-B_eCqSVD_9RifDxve,Aplikasi gak jelas,1,0,,2024-12-22 04:50:43,,,
da7081fa-f689-45a2-938a-e7061375ef8b,Ujang karnadi,https://play-lh.googleusercontent.com/a/ACg8ocIVwOItczfRqM-2zPllQnOTofJEyv--H-U1yMVp1VUXEdfwAw=mo,kukira gratis teryata bayar,1,0,,2024-12-22 04:42:34,,,
8e25206a-fe8a-4250-85e4-ec154aadac59,Siti mifta N C P,https://play-lh.googleusercontent.com/a-/ALV-UjW2WhQLp0tq-iDjDRMGG8yaQo-6iB08W1_kzcyUwXMr9Sqb1E0,Tidak bisa digunakan di perangkat lain (TV) Cukup mengecewakan,2,0,8.141.1 build 13 51230,2024-12-22 04:29:00,,,8.141.1 build 13 51230
86f38db0-cbeb-42a6-9308-303efe104216,Alzam 777 Alzam 777,https://play-lh.googleusercontent.com/a-/ALV-UjVzIhq-8TpQBl808SpASbOMDkZ52UqU6tTQN1FG-QaqqJBZmk4,Ok,5,0,8.141.1 build 13 51230,2024-12-22 04:15:11,,,8.141.1 build 13 51230
342f5692-2f20-4d61-9ec7-e720e78ac6e4,Family Household,https://play-lh.googleusercontent.com/a/ACg8ocJBWy2AHwyItAGlwwSfoxhgjNTc9FGnO8-fqUbn7_1sQiMHQA=mo,Napa agak slow motion gw nonton nya sejak kemarin lusa,4,0,,2024-12-22 04:01:46,,,
c07afd79-6f76-4daf-83f1-2b260c892c64,Kristina Saragih,https://play-lh.googleusercontent.com/a-/ALV-UjWVzG_HfogF77kL3HZsXLEgB_-UEq6VUh2TOWV-Al2CSZ4DOfTO,berbayar,3,0,,2024-12-22 03:52:37,,,
